136.604700,20.358000,3.788000,0.000000
18.902500,38.960600,10.331000,0.000000
158.885300,27.932200,19.537000,0.000000
184.004100,117.658500,9.895000,0.000000
165.549700,52.718300,6.385000,0.000000
63.800600,45.971000,10.540000,0.000000
138.543200,117.472500,12.902000,0.000000
87.592100,58.501900,7.498000,0.000000
165.316400,122.920500,9.750000,0.000000
72.631500,128.796200,11.261000,0.000000
96.186000,120.685600,11.625000,0.000000
40.607000,28.999700,7.000000,0.000000
154.967600,95.765400,7.392000,0.000000
102.782700,86.396500,8.784000,0.000000
28.457900,115.602900,19.454000,0.000000
55.411400,72.655400,7.266000,0.000000
109.766800,47.011700,7.425000,0.000000
129.882400,51.468300,8.343000,0.000000
148.677400,136.615500,8.952000,0.000000
36.993300,78.858400,12.409000,0.000000
83.812800,99.296500,13.324000,0.000000
11.622400,18.481800,11.646000,0.000000
103.413200,5.980000,5.990000,0.000000
108.006200,25.754100,5.479000,0.000000
111.456600,107.113100,5.513000,0.000000
112.786200,128.126200,6.768000,0.000000
89.953600,140.530400,9.383000,0.000000
188.699300,138.080400,11.304000,0.000000
145.092100,50.532100,7.073000,0.000000
45.128800,15.948000,6.986000,0.000000
180.464100,79.871400,14.589000,0.000000
78.230800,75.699200,11.206000,0.000000
75.515700,32.596800,4.568000,0.000000
55.892100,145.705600,12.587000,0.000000
25.939400,141.334900,6.724000,0.000000
65.550200,63.077100,6.875000,0.000000
75.601700,14.133200,14.134000,0.000000
194.196200,31.848900,5.812000,0.000000
18.611800,61.889100,12.844000,0.000000
164.475900,89.580000,4.098000,0.000000
42.503300,40.865900,5.154000,0.000000
131.833100,66.303800,6.820000,0.000000
132.869400,29.985700,6.711000,0.000000
92.467200,34.859600,12.766000,0.000000
155.371000,61.177300,7.025000,0.000000
132.157500,88.941600,8.830000,0.000000
121.175800,19.112800,9.480000,0.000000
48.857300,48.316200,4.784000,0.000000
160.104900,108.103100,6.133000,0.000000
188.603000,47.174200,10.718000,0.000000
105.863200,66.851700,11.158000,0.000000
143.366200,71.729500,3.915000,0.000000
190.544300,21.420500,5.383000,0.000000
52.383200,102.097200,8.336000,0.000000
187.206600,8.314000,8.332000,0.000000
123.545900,76.498800,6.495000,0.000000
120.682800,144.677100,7.725000,0.000000
52.733600,33.708000,6.181000,0.000000
13.185700,143.688500,6.161000,0.000000
191.321300,98.472000,4.151000,0.000000
162.313000,136.987400,4.833000,0.000000
5.773900,126.061400,5.777000,0.000000
100.202400,105.371600,4.340000,0.000000
155.849900,78.287400,10.325000,0.000000
187.894900,153.615700,4.467000,0.000000
120.110900,42.671500,3.942000,0.000000
59.154600,24.036600,5.287000,0.000000
12.971900,95.508400,6.098000,0.000000
185.244100,103.887400,4.131000,0.000000
116.620300,96.173300,6.764000,0.000000
119.163500,116.417900,6.742000,0.000000
5.022600,73.171300,5.037000,0.000000
52.981000,57.564500,5.486000,0.000000
162.322400,149.372500,7.743000,0.000000
138.531400,8.426000,8.446000,0.000000
59.856500,120.432100,4.148000,0.000000
63.232700,83.196100,5.731000,0.000000
51.658900,5.486200,5.498000,0.000000
66.025200,110.374800,7.834000,0.000000
99.857000,17.529300,6.257000,0.000000
51.645700,127.042100,6.566000,0.000000
110.242600,12.370900,3.491000,0.000000
6.660800,84.600400,6.679000,0.000000
136.747500,140.993400,3.894000,0.000000
127.301500,102.637000,5.893000,0.000000
172.524200,6.278700,6.324000,0.000000
77.613200,114.953700,3.670000,0.000000
119.689700,33.625500,5.264000,0.000000
129.545700,134.126100,6.218000,0.000000
120.839100,4.900700,4.923000,0.000000
75.097200,146.527400,6.825000,0.000000
28.964400,15.214400,5.924000,0.000000
143.247500,62.635400,5.338000,0.000000
28.450300,26.513800,5.563000,0.000000
58.090500,11.812900,3.666000,0.000000
89.725200,3.633100,3.647000,0.000000
60.431800,92.646800,4.258000,0.000000
43.504100,54.897600,3.835000,0.000000
22.812700,5.616700,5.638000,0.000000
144.789000,87.248000,4.101000,0.000000
22.868700,89.683800,5.546000,0.000000
167.499300,64.501800,5.734000,0.000000
12.794600,133.264000,4.433000,0.000000
33.180600,41.684100,4.344000,0.000000
66.634100,30.369100,4.665000,0.000000
137.917300,40.673400,5.284000,0.000000
141.716500,79.981200,3.912000,0.000000
117.687600,56.275600,4.923000,0.000000
52.574700,115.176200,4.910000,0.000000
4.372500,4.360600,4.362000,0.000000
181.774700,23.909000,3.865000,0.000000
169.768300,95.825400,4.221000,0.000000
102.712000,135.317100,4.540000,0.000000
194.818500,106.963500,5.184000,0.000000
36.664600,6.122900,6.164000,0.000000
136.582100,75.084300,3.318000,0.000000
60.836200,3.895800,3.904000,0.000000
4.034700,104.555800,3.424000,0.000000
77.166400,40.873400,3.918000,0.000000
175.583800,53.194900,3.802000,0.000000
4.005500,135.558600,4.011000,0.000000
4.390300,39.906700,4.404000,0.000000
110.255600,35.292900,4.468000,0.000000
94.348600,9.293400,3.793000,0.000000
52.975000,84.517200,4.751000,0.000000
98.175200,51.719200,5.238000,0.000000
176.255700,130.253700,3.555000,0.000000
105.602400,147.028900,7.715000,0.000000
3.903200,31.737100,3.913000,0.000000
42.388700,94.484500,4.349000,0.000000
116.097500,84.795500,4.798000,0.000000
127.272200,39.137300,4.184000,0.000000
121.128600,64.542900,4.149000,0.000000
105.993300,99.021600,4.404000,0.000000
171.996100,107.516400,5.932000,0.000000
91.325200,68.947000,3.737000,0.000000
37.727100,49.093800,4.499000,0.000000
155.796300,50.596100,3.747000,0.000000
43.206500,134.283700,4.676000,0.000000
50.629200,24.545800,3.372000,0.000000
94.117500,75.875100,3.849000,0.000000
150.359100,105.887300,3.892000,0.000000
178.063500,98.889300,4.770000,0.000000
76.352400,54.277600,4.666000,0.000000
124.043000,125.755500,3.931000,0.000000
151.276600,4.942300,4.945000,0.000000
143.243100,95.088200,4.020000,0.000000
91.199300,82.583000,3.603000,0.000000
195.552900,91.129000,4.468000,0.000000
3.613400,97.655900,3.620000,0.000000
